query,reply,label
5.1能安排看看嘛,可以，几点,0
5.1能安排看看嘛,随时,1
50%的首付是多少，加上税？,好 啊。我叫你什么？,0
50%的首付是多少，加上税？,约550万,1
50%的首付是多少，加上税？,因为这是复试，他直接把它送到厨房。你可以在虚拟现实上看看。当你从门下去时，厨房是免费的。,0
50%的首付是多少，加上税？,他是自由面积最大的那个，比B型还多。,0
50%的首付是多少，加上税？,我加了你，你及格了。,0
500万行吗,满五唯一,0
500万行吗,你看完房谈吧,1
500万行吗,不过我猜业主卖不了,0
500以内现在能下来吗,我问一下业主,0
500以内现在能下来吗,不能,0
500以内现在能下来吗,让我问问店主,0
500以内现在能下来吗,您好,0
50w能下来嘛,80万左右的,1
50w能下来嘛,不能,1
50w能下来嘛,首付50万,0
50中是哪个五十中,博物馆旁的,0
50中是哪个五十中,安徽省地质博物馆的50中,1
50中是哪个五十中,天鹅湖旁的,0
51看看哪天我约你吧, 好的呀,0
51看看哪天我约你吧,顾客不多,0
51看看哪天我约你吧, 客户不多,0
51看看哪天我约你吧,农忙了,0
560最低？,因为这个房子他孩子想便宜点卖，他父亲不想便宜点卖，我怕价格放下去，最后他爹不同意。他孩子540就能出手。,0
560最低？,电话业主是这样说的，见了面一定能聊。,1
560最低？,现在我们不会藏很大的空间,0
560的价格还可以商量吗,留下联系方式方便吗？可以及时与您联系,0
560的价格还可以商量吗,但空间不大,1
560的价格还可以商量吗,可以谈,1
560这个价钱还可以谈么,方便留个联系方式吗？能及时联系到您,0
560这个价钱还可以谈么,可以谈,1
560这个价钱还可以谈么,但是空间不太多了,1
570万这个房子手套首付多少钱,其他都是首付,1
570万这个房子手套首付多少钱,您是首套贷款？,1
570万这个房子手套首付多少钱,首套最多贷款303万,1
580那套包家具？,带车位,0
580那套包家具？,580那套实物更好看实用,0
580那套包家具？,是的,0
580那套包家具？,580万包家私,1
580那套家具？,是的,0
580那套家具？,580万袋家具,1
580那套家具？,带车位,0
580那套家具？,580那套更漂亮更实用,0
5号还有税吗？,青岛并不是唯一的所有者,0
5号还有税吗？,对。客户承诺,1
5号还有税吗？,有。,1
5号还有税吗？,房子刚登记,0
5号还有税吗？,所以我们没有谈价格。但还有空间,0
5栋s户型又吗,PHONE,0
5栋s户型又吗,暂时没有了,1
5栋s户型又吗,您微信多少我加下，有的话第一时间跟你说，我就是小区楼下链家比较熟,0
5栋s户型又吗,这个不是的,0
5楼可以，能分期吗,能分期呀,1
5楼可以，能分期吗,可以房看房的,0
5楼可以，能分期吗,可以带你看看房子的，你有时间吗,0
600万能谈下来吧,那我来问问房东吧,0
600万能谈下来吧,是的，2楼是114平,0
600万能谈下来吧,这个有点难，但是看完我们会极力沟通，谈价,1
60能卖吗,那不能😂,1
60能卖吗,你没见过这房子吗？,0
60能卖吗,没有这样的交易😓,0
60能卖吗,没有这么讲价的😓,0
60能卖吗,您是不没看过房子？,0
63包干可能吗,价格看中可以少点,1
63包干可能吗,不能包干？,0
63包干可能吗,你能接受多少钱总价的？,0
688带停车位,不，停车位是35万,1
688带停车位,你主要考虑什么？,0
688带停车位,和那一种是同一种型号的。这里无人居住，,0
688带停车位,你见过你这边的房子吗？,0
688带停车位,这套740万个车位两年后就能卖出去，,0
688带车位吗,您是主要考虑多大面积的呀？,0
688带车位吗,您这边的房子有来看过吗？,0
688带车位吗,不带，车位35万,1
688带车位吗,和那套户型是一样的，没住过人的，,0
688带车位吗,这套740万带车位，满两年，可以卖的，,0
68万能研究吗,这个价您就得考虑考虑其他楼层或者户型的了。,0
68万能研究吗,学区房议价空间没有那么大，估计也就能研究个1万左右吧  可能还得看贷款全款,1
68万能研究吗,这个成交价您能看到，房主那边也能看到，卖房子房主都觉得自己房子好，之前那个也不是精装修的，房主这边现在报72这个价也不算高,0
68普遍研究,你可以看到交易价格，以及业主的价格。房主认为他的房子很好。前一个装饰得不好。现在业主报的价格是72，不算高,0
68普遍研究,这个价格你得考虑其他楼层或单位。,0
68普遍研究,学区房议价空间并不是那么大，估计我们可以研究1万左右，也许还要看贷款是否足额,1
6层不把边吧,景和园的目前不适合贷款，房本不满二，贷款多的话可以考虑冬晴园的,0
6层不把边吧,不把边,1
6层不把边吧,一般顶楼担心的有两点，一点是怕漏水，还有是夏天会比较热，这边顶层都是斜顶的，不积水，基本上避免了漏水的问题，做完阁楼之后相当于多一层，夏天开空调还可以，毕竟多了很多空间，但是价格上跟其他楼层的差不多，阁楼是比较大的优势,0
6月底首付,哦哦,0
6月底首付,你现在有资格买房吗？,0
6月底首付,如果你在6月底付清,1
6楼的有装修吗,您电话多少？方便的话可以带您看下房子,0
6楼的有装修吗,126平215万,0
6楼的有装修吗,有的,1
6楼的有装修吗,您要是有兴趣的话可以实地看房，户型是一样的,0
6楼的有装修吗,124平的装修还是毛坯,0
6楼这套别人谈过，这样再谈会不好吧,梅兴苑的这套房子有个提前是带租约的，还有一年半的租约，不知道你这边能不能接受这个租约,0
6楼这套别人谈过，这样再谈会不好吧,其实就是价格问题，每个人谈的价格都不太一样,1
6楼这套别人谈过，这样再谈会不好吧,反正你这边也是投资出租的这样就没问题的,0
6楼采光怎么样,可以分几次看,0
6楼采光怎么样,可以,0
6楼采光怎么样,我随时都可以,0
6楼采光怎么样,您一般什么时间方便,0
6楼采光怎么样,主要看房主,0
730万。这个能低多少？,目前不多,0
730万。这个能低多少？,你认为价格是多少,0
730万。这个能低多少？,如果你想一想，你可以先看一下房价再谈,1
730万这个能低多少？,目前逃不了太多,0
730万这个能低多少？,要是考虑可以先看房价格再谈,1
730万这个能低多少？,您心里价位多少啊,0
75.7万包括屋内装潢家具电器吗,这个具体再跟业主商量,1
75.7万包括屋内装潢家具电器吗,靠,0
75.7万包括屋内装潢家具电器吗,需要看房的话提前跟我联系哦,0
75.7万包括屋内装潢家具电器吗,不用客气,0
750的价格可以商量,好呀,0
750的价格可以商量,还可以,1
750的那套，价格还可以谈,还可以,1
750的那套，价格还可以谈,好呀,0
750那套 能谈到多少呢,几万的降幅,1
750那套 能谈到多少呢,能谈的不多,1
750那套 能谈到多少呢,一层的这套750万吗？,0
757000包括室内装饰、家具和电器吗,不用客气,0
757000包括室内装饰、家具和电器吗,靠,0
757000包括室内装饰、家具和电器吗,我们会和业主商量的,1
757000包括室内装饰、家具和电器吗,如果您需要看房，请提前与我联系,0
77万一次性付清？,是的，现在这套房子主要是因为它直接对口华一初，而且总价是附近底价了,0
77万一次性付清？,疫情之前,0
77万一次性付清？,这个之前有被成交过一次,0
77万一次性付清？,这个性价比挺高的，直接对口华一初,0
77万一次性付清？,后来因为疫情被搁置了的,0
79的房子什么时候可以看,这个要提前约业主,1
79的房子什么时候可以看,您这边什么时候方便？我这边帮您约业主,0
79的房子什么时候可以看,我微信多少？我加一下您微信 ，到时您这边确定时间过来看，您跟我说一下，我帮您提前约业主,0
7层  是临街吗,不是，中间位置的,1
7层  是临街吗,这个楼半层是一户，总高是5层,0
7层  是临街吗,系统上的总楼层不准确,0
80万可以谈下来不,我问了业主了。最低87.万,1
80万可以谈下来不,80万卖不出来,0
80万可以谈下来不,真的不得行，如果可以我直接喊你过来签合同了,0
80中是重点学校吗,这是第八十中学的学区,0
80中是重点学校吗,看房方便,0
80中是重点学校吗,留个电话方便吗,0
80中是重点学校吗,方便留个电话吗,0
80中是重点学校吗,这是八十中的学区房,0
80年代，还能借吗,约2.8,0
80年代，还能借吗,可以贷款,1
80年代，还能借吗,这房子的年龄大约86岁,0
80年代，还能借吗,可以贷款,0
80年代，还能借吗,是的,0
83价格可以卖,如果很低，会有很多人在看,0
83价格可以卖,我不知道。宝华的市场反正不好,0
83价格可以卖,今年比去年糟糕得多,0
83价格能卖,如果低的话看的人会很多,0
83价格能卖,今年比去年差多了,0
83价格能卖,不知道，反正宝华行情不好,0
84号楼？在电线上？,我们有一家商店,0
84号楼？在电线上？,认识,0
84号楼？在电线上？,没关系,0
84号楼？在电线上？,所有的客户都正常吗？,0
84号楼？在电线上？,都从,0
84栋？在电线那边？,丛客户都正常?,0
84栋？在电线那边？,都从,0
84栋？在电线那边？,认识,0
84栋？在电线那边？,我们一个店得 ,0
84栋？在电线那边？,这个没关系 ,0
88万能,你可以申请两套。,0
88万能,88万很难说。我只是猜测每个人心中的价格是不同的。,1
88万能,😁,0
88万能讲到嘛,88万那不好说啊，我只是猜测每个人心里价位不一样。,1
88万能讲到嘛,😁,0
88万能讲到嘛,二套可以给你申请一下。,0
90万可以谈吗,您贵姓,0
90万可以谈吗,您号码是多少,0
90万可以谈吗,可以先来看房子,1
90万能谈不？,华瑞的你还考虑不？,0
90万能谈不？,90万不能😂,0
90万能谈不？,这个房子也有钥匙，我昨天还带客户去看。看房效果非常好,0
90万能？,这个房子也有钥匙，我昨天还带客户去看。看房效果非常好,0
90万能？,90万不行😂,0
90万能？,你还在考虑华锐的吗？,0
92万套能少吗,我建议你来现场视察一下房子。只有看看房子，我们才能比较好坏。你来后，我们可以边看边聊。许多细节也可以就地沟通。我也可以灵活安排，我们可以看看周围合适的地方！,1
92万套能少吗,你可以谈谈,1
92万那套还能少吗,我建议您可以实地过来考察一下，房子多看才能比较出好坏哈，您来之后，我们可以边看边聊，很多细节也可以沟通到位，我也可以灵活安排，周边合适的可以一起看看！,1
92万那套还能少吗,看上了可以谈,1
930怎么样？,这是一个新时代的大家庭，财产很好。你也可以在这里比较,0
930怎么样？,泰达国际大厦是一座有50年历史的产权住宅，水、电、气齐备,0
930怎么样？,纯西式洋房社区，7楼到5楼顶层，楼层不错，这个小区非常稀缺，三居室的好户型就在这套上卖,0
930怎么样？,采光和视野都很好，北面是阜康路11号院,0
930怎么样？,鲁大花园离宝塔很近,0
930这套位置怎么样？,采光视野都不错，北面是复康路十一号洋房,0
930这套位置怎么样？,纯洋房社区，7楼到顶的5楼，楼层好，这个小区非常稀缺，三室好户型就这一套出售,0
930这套位置怎么样？,泰达国际会馆是50年产权住宅，民水民电有燃气,0
930这套位置怎么样？,禄达花园距离天塔比较近,0
930这套位置怎么样？,中海八里台的大户型，房龄新，物业好。也可以对比一下这里的,0
98万最少多少！小区周边环境怎么样,可以实地来看看哦,0
98万最少多少！小区周边环境怎么样,98万，套二，很难找了,0
98万最少多少！小区周边环境怎么样,房子挂的都是卖价了，,0
98万最少多少！小区周边环境怎么样,小区2008年的，,0
